27.2152483,106.8555033,902.12
27.2152483,106.8555167,903.46
27.2152483,106.8555300,904.62
27.2152467,106.8555433,906.15
27.2152467,106.8555567,907.50
27.2152450,106.8555700,908.65
27.2152450,106.8555850,910.19
27.2152433,106.8555983,911.73
27.2152417,106.8556133,912.88
27.2152400,106.8556267,914.42
27.2152383,106.8556417,915.58
27.2152367,106.8556550,917.12
27.2152333,106.8556683,918.65
27.2152317,106.8556817,919.62
27.2152300,106.8556950,921.15
27.2152267,106.8557083,922.50
27.2152250,106.8557200,923.65
27.2152217,106.8557317,925.00
27.2152183,106.8557450,926.35
27.2152150,106.8557567,927.31
27.2152117,106.8557683,928.65
27.2152083,106.8557800,930.00
27.2152033,106.8557917,931.15
27.2151983,106.8558033,932.50
27.2151933,106.8558150,933.85
27.2151883,106.8558267,935.00
27.2151817,106.8558367,936.35
27.2151750,106.8558483,937.69
27.2151683,106.8558583,938.85
27.2151617,106.8558683,940.19
27.2151550,106.8558783,941.73
27.2151483,106.8558900,942.69
27.2151400,106.8559000,944.04
27.2151333,106.8559100,945.58
27.2151250,106.8559200,946.73
27.2151183,106.8559300,948.08
27.2151117,106.8559400,949.42
27.2151050,106.8559517,950.58
27.2150983,106.8559617,951.73
27.2150917,106.8559700,953.08
27.2150867,106.8559783,953.85
27.2150817,106.8559850,954.81
27.2150767,106.8559917,955.77
27.2150733,106.8559983,956.35
27.2150683,106.8560050,957.31
27.2150617,106.8560117,958.08
27.2150567,106.8560200,959.23
27.2150500,106.8560283,960.38
27.2150433,106.8560367,961.35
27.2150350,106.8560450,962.50
27.2150283,106.8560533,963.85
27.2150200,106.8560617,964.81
27.2150133,106.8560683,966.15
27.2150050,106.8560767,967.31
27.2149983,106.8560833,968.08
27.2149933,106.8560883,969.04
27.2149867,106.8560950,970.00
27.2149817,106.8561000,970.77
27.2149750,106.8561050,971.73
27.2149683,106.8561117,972.69
27.2149617,106.8561167,973.46
27.2149550,106.8561217,974.42
27.2149500,106.8561267,975.19
27.2149433,106.8561317,975.77
27.2149383,106.8561367,976.54
27.2149317,106.8561400,977.31
27.2149267,106.8561450,978.08
27.2149217,106.8561483,978.85
27.2149150,106.8561533,979.62
27.2149100,106.8561583,980.19
27.2149033,106.8561633,981.15
27.2148983,106.8561667,981.92
27.2148917,106.8561717,982.69
27.2148867,106.8561767,983.46
27.2148800,106.8561817,984.42
27.2148733,106.8561867,985.19
27.2148667,106.8561917,986.15
27.2148617,106.8561983,987.12
27.2148550,106.8562033,987.88
27.2148483,106.8562083,988.85
27.2148417,106.8562133,989.42
27.2148367,106.8562183,990.38
27.2148300,106.8562250,991.35
27.2148233,106.8562300,992.12
27.2148167,106.8562350,993.08
27.2148100,106.8562400,994.04
27.2148033,106.8562450,994.81
27.2147967,106.8562500,995.77
27.2147900,106.8562550,996.73
27.2147833,106.8562600,997.50
27.2147767,106.8562633,998.46
27.2147700,106.8562667,999.23
27.2147633,106.8562700,1000.00
27.2147567,106.8562733,1000.96
27.2147500,106.8562767,1001.92
27.2147417,106.8562800,1002.88
27.2147317,106.8562833,1004.04
27.2147217,106.8562883,1005.38
27.2147117,106.8562933,1006.15
27.2147050,106.8562967,1007.12
27.2146983,106.8563000,1008.27
27.2146917,106.8563050,1008.85
27.2146867,106.8563083,1009.62
27.2146833,106.8563117,1010.19
27.2146783,106.8563167,1010.77
27.2146733,106.8563200,1011.54
27.2146683,106.8563267,1012.50
27.2146633,106.8563317,1013.08
27.2146583,106.8563383,1014.04
27.2146533,106.8563433,1015.00
27.2146467,106.8563500,1015.77
27.2146417,106.8563567,1016.73
27.2146350,106.8563633,1017.69
27.2146317,106.8563683,1018.27
27.2146267,106.8563733,1019.04
27.2146217,106.8563783,1019.62
27.2146167,106.8563850,1020.38
27.2146117,106.8563900,1021.35
27.2146067,106.8563950,1021.92
27.2146017,106.8564000,1022.69
27.2145967,106.8564050,1023.46
27.2145917,106.8564100,1024.04
27.2145867,106.8564133,1024.81
27.2145817,106.8564183,1025.58
27.2145767,106.8564217,1026.15
27.2145717,106.8564267,1026.92
27.2145650,106.8564300,1027.69
27.2145600,106.8564333,1028.27
27.2145533,106.8564367,1029.04
27.2145483,106.8564400,1029.81
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145467,106.8564417,1030.00
27.2145450,106.8564417,1030.00
27.2145450,106.8564433,1030.19
27.2145433,106.8564433,1030.38
27.2145400,106.8564450,1030.77
27.2145383,106.8564467,1030.96
27.2145350,106.8564483,1031.35
27.2145317,106.8564500,1031.73
27.2145283,106.8564517,1032.12
27.2145250,106.8564533,1032.50
27.2145217,106.8564550,1033.08
27.2145183,106.8564567,1033.46
27.2145133,106.8564583,1034.04
27.2145100,106.8564617,1034.42
27.2145050,106.8564633,1034.81
27.2145017,106.8564650,1035.38
27.2144983,106.8564667,1035.96
27.2144933,106.8564683,1036.35
27.2144900,106.8564717,1036.73
27.2144867,106.8564733,1037.31
27.2144833,106.8564750,1037.69
27.2144800,106.8564767,1038.08
27.2144767,106.8564783,1038.46
27.2144733,106.8564800,1038.85
27.2144700,106.8564833,1039.42
27.2144650,106.8564850,1039.81
27.2144600,106.8564883,1040.38
27.2144550,106.8564917,1041.15
27.2144500,106.8564950,1041.73
27.2144433,106.8564983,1042.69
27.2144367,106.8565033,1043.65
27.2144300,106.8565083,1044.23
27.2144233,106.8565133,1045.38
27.2144150,106.8565167,1046.35
27.2144083,106.8565217,1047.12
27.2144017,106.8565267,1048.08
27.2143933,106.8565317,1049.23
27.2143867,106.8565367,1050.00
27.2143800,106.8565417,1050.96
27.2143717,106.8565467,1051.92
27.2143650,106.8565517,1052.69
27.2143567,106.8565550,1053.85
27.2143483,106.8565600,1055.00
27.2143400,106.8565650,1055.77
27.2143317,106.8565700,1056.92
27.2143233,106.8565750,1058.08
27.2143150,106.8565800,1059.04
27.2143050,106.8565833,1060.19
27.2142967,106.8565883,1061.35
27.2142883,106.8565933,1062.12
27.2142800,106.8565967,1063.27
27.2142700,106.8566017,1064.42
27.2142617,106.8566067,1065.38
27.2142533,106.8566100,1066.54
27.2142450,106.8566150,1067.69
27.2142367,106.8566200,1068.46
27.2142267,106.8566233,1069.62
27.2142183,106.8566283,1070.58
27.2142083,106.8566333,1071.92
27.2141983,106.8566383,1073.27
27.2141883,106.8566433,1074.23
27.2141783,106.8566500,1075.58
27.2141683,106.8566550,1076.92
27.2141583,106.8566600,1077.88
27.2141467,106.8566650,1079.23
27.2141367,106.8566700,1080.77
27.2141267,106.8566750,1081.73
27.2141150,106.8566800,1083.27
27.2141033,106.8566850,1084.62
27.2140933,106.8566900,1085.77
27.2140817,106.8566950,1087.12
27.2140717,106.8567017,1088.46
27.2140617,106.8567067,1089.62
27.2140500,106.8567117,1090.96
27.2140400,106.8567167,1092.31
27.2140300,106.8567217,1093.46
27.2140200,106.8567267,1094.81
27.2140100,106.8567317,1096.15
27.2140000,106.8567367,1097.12
27.2139900,106.8567417,1098.46
27.2139800,106.8567450,1099.62
27.2139700,106.8567500,1100.58
27.2139633,106.8567517,1101.35
27.2139600,106.8567533,1101.92
27.2139583,106.8567533,1101.92
27.2139600,106.8567533,1101.92
27.2139600,106.8567533,1101.92
27.2139600,106.8567533,1101.92
27.2139600,106.8567533,1101.92
27.2139600,106.8567533,1101.92
27.2139600,106.8567533,1101.92
27.2139600,106.8567533,1101.92
27.2139600,106.8567533,1101.92
27.2139600,106.8567533,1101.92
27.2139600,106.8567533,1101.92
27.2139600,106.8567533,1101.92
27.2139600,106.8567533,1101.92
27.2139600,106.8567533,1101.92
27.2139600,106.8567533,1101.92
27.2139600,106.8567533,1101.92
27.2139583,106.8567533,1101.92
27.2139583,106.8567533,1101.92
27.2139567,106.8567533,1102.12
27.2139550,106.8567550,1102.31
27.2139533,106.8567550,1102.50
27.2139500,106.8567567,1102.88
27.2139467,106.8567567,1103.27
27.2139433,106.8567583,1103.65
27.2139400,106.8567600,1104.23
27.2139350,106.8567617,1104.62
27.2139317,106.8567617,1105.00
27.2139283,106.8567633,1105.38
27.2139250,106.8567633,1105.77
27.2139233,106.8567650,1106.15
27.2139200,106.8567650,1106.54
27.2139167,106.8567667,1106.73
27.2139150,106.8567667,1107.12
27.2139117,106.8567683,1107.31
27.2139100,106.8567683,1107.69
27.2139067,106.8567700,1107.88
27.2139033,106.8567700,1108.27
27.2139000,106.8567717,1108.65
27.2138967,106.8567733,1109.04
27.2138933,106.8567750,1109.62
27.2138883,106.8567767,1110.19
27.2138833,106.8567783,1110.58
27.2138800,106.8567800,1111.35
27.2138750,106.8567833,1111.73
27.2138717,106.8567867,1112.50
27.2138667,106.8567900,1113.08
27.2138633,106.8567933,1113.46
27.2138600,106.8567983,1114.23
27.2138567,106.8568017,1114.81
27.2138550,106.8568050,1115.19
27.2138517,106.8568100,1115.77
27.2138500,106.8568133,1116.15
27.2138500,106.8568167,1116.54
27.2138483,106.8568200,1116.92
27.2138467,106.8568233,1117.50
27.2138467,106.8568267,1117.69
27.2138467,106.8568300,1118.08
27.2138450,106.8568350,1118.65
27.2138450,106.8568383,1119.04
27.2138467,106.8568433,1119.62
27.2138467,106.8568483,1120.19
27.2138483,106.8568533,1120.58
27.2138500,106.8568583,1121.35
27.2138517,106.8568633,1121.92
27.2138550,106.8568667,1122.50
27.2138583,106.8568717,1123.08
27.2138617,106.8568750,1123.85
27.2138650,106.8568767,1124.23
27.2138700,106.8568800,1125.00
27.2138750,106.8568817,1125.77
27.2138800,106.8568833,1126.35
27.2138850,106.8568850,1126.92
27.2138900,106.8568850,1127.69
27.2138950,106.8568850,1128.08
27.2139000,106.8568850,1128.65
27.2139050,106.8568850,1129.23
27.2139100,106.8568850,1129.81
27.2139150,106.8568833,1130.38
27.2139200,106.8568833,1130.77
27.2139267,106.8568817,1131.54
27.2139333,106.8568817,1132.31
27.2139400,106.8568800,1132.88
27.2139450,106.8568783,1133.65
27.2139517,106.8568767,1134.62
27.2139583,106.8568767,1135.19
27.2139650,106.8568750,1135.96
27.2139717,106.8568733,1136.73
27.2139783,106.8568717,1137.31
27.2139867,106.8568700,1138.27
27.2139950,106.8568683,1139.23
27.2140017,106.8568667,1140.00
27.2140100,106.8568650,1140.77
27.2140167,106.8568633,1141.73
27.2140233,106.8568617,1142.31
27.2140300,106.8568600,1143.08
27.2140367,106.8568583,1144.04
27.2140433,106.8568567,1144.62
27.2140500,106.8568533,1145.58
27.2140583,106.8568517,1146.54
27.2140667,106.8568483,1147.31
27.2140717,106.8568467,1147.88
27.2140750,106.8568467,1148.27
27.2140750,106.8568467,1148.27
27.2140750,106.8568467,1148.27
27.2140750,106.8568467,1148.27
27.2140750,106.8568467,1148.27
27.2140750,106.8568467,1148.27
27.2140750,106.8568467,1148.27
27.2140750,106.8568467,1148.27
27.2140750,106.8568467,1148.27
27.2140750,106.8568467,1148.27
27.2140750,106.8568467,1148.27
27.2140750,106.8568467,1148.27
27.2140750,106.8568467,1148.27
27.2140733,106.8568467,1148.27
27.2140733,106.8568467,1148.27
27.2140750,106.8568467,1148.27
27.2140750,106.8568467,1148.46
27.2140767,106.8568450,1148.65
27.2140783,106.8568450,1148.85
27.2140817,106.8568433,1149.04
27.2140850,106.8568433,1149.62
27.2140883,106.8568417,1150.00
27.2140933,106.8568383,1150.58
27.2141000,106.8568367,1151.35
27.2141067,106.8568333,1152.12
27.2141133,106.8568300,1152.88
27.2141217,106.8568267,1153.85
27.2141283,106.8568233,1154.62
27.2141350,106.8568200,1155.38
27.2141417,106.8568167,1156.35
27.2141467,106.8568133,1156.92
27.2141533,106.8568100,1157.69
27.2141583,106.8568067,1158.46
27.2141650,106.8568033,1159.23
27.2141717,106.8568000,1160.00
27.2141767,106.8567967,1160.77
27.2141833,106.8567933,1161.35
27.2141883,106.8567900,1162.12
27.2141950,106.8567867,1162.88
27.2142000,106.8567833,1163.46
27.2142033,106.8567817,1163.85
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.04
27.2142050,106.8567800,1164.23
27.2142050,106.8567800,1164.23
27.2142067,106.8567783,1164.42
27.2142100,106.8567767,1164.81
27.2142117,106.8567750,1165.19
27.2142167,106.8567733,1165.58
27.2142200,106.8567700,1166.15
27.2142267,106.8567667,1166.92
27.2142317,106.8567633,1167.50
27.2142383,106.8567600,1168.27
27.2142433,106.8567567,1169.23
27.2142500,106.8567533,1169.81
27.2142567,106.8567483,1170.58
27.2142633,106.8567450,1171.54
27.2142700,106.8567417,1172.31
27.2142767,106.8567367,1173.08
27.2142817,106.8567333,1174.04
27.2142883,106.8567300,1174.62
27.2142933,106.8567267,1175.38
27.2143000,106.8567233,1176.15
27.2143050,106.8567200,1176.73
27.2143117,106.8567150,1177.69
27.2143183,106.8567117,1178.27
27.2143233,106.8567083,1179.04
27.2143300,106.8567050,1179.81
27.2143350,106.8567017,1180.38
27.2143417,106.8566983,1181.35
27.2143483,106.8566933,1182.31
27.2143550,106.8566900,1182.88
27.2143633,106.8566850,1183.85
27.2143700,106.8566800,1185.00
27.2143783,106.8566767,1185.77
27.2143867,106.8566717,1186.92
27.2143950,106.8566667,1188.08
27.2144033,106.8566617,1188.85
27.2144117,106.8566567,1190.00
27.2144200,106.8566517,1191.15
27.2144283,106.8566467,1192.12
27.2144383,106.8566400,1193.46
27.2144467,106.8566350,1194.62
27.2144550,106.8566300,1195.58
27.2144650,106.8566233,1196.73
27.2144733,106.8566183,1198.08
27.2144817,106.8566117,1198.85
27.2144900,106.8566067,1200.00
27.2144983,106.8566017,1201.15
27.2145067,106.8565967,1201.92
27.2145133,106.8565917,1203.08
27.2145200,106.8565867,1204.04
27.2145267,106.8565833,1204.62
27.2145333,106.8565783,1205.58
27.2145400,106.8565733,1206.54
27.2145467,106.8565700,1207.31
27.2145550,106.8565650,1208.27
27.2145617,106.8565617,1209.42
27.2145700,106.8565567,1210.19
27.2145783,106.8565517,1211.35
27.2145867,106.8565467,1212.12
27.2145950,106.8565417,1213.27
27.2146033,106.8565367,1214.42
27.2146117,106.8565317,1215.38
27.2146200,106.8565267,1216.54
27.2146300,106.8565217,1217.69
27.2146383,106.8565167,1218.65
27.2146467,106.8565133,1219.62
27.2146550,106.8565083,1220.77
27.2146617,106.8565033,1221.54
27.2146683,106.8565000,1222.31
27.2146750,106.8564967,1223.27
27.2146800,106.8564917,1223.85
27.2146867,106.8564883,1224.81
27.2146917,106.8564850,1225.58
27.2146983,106.8564817,1226.15
27.2147033,106.8564783,1226.92
27.2147100,106.8564750,1227.88
27.2147167,106.8564700,1228.46
27.2147233,106.8564667,1229.23
27.2147300,106.8564633,1230.19
27.2147367,106.8564600,1230.96
27.2147433,106.8564550,1231.92
27.2147517,106.8564517,1232.88
27.2147583,106.8564467,1233.65
27.2147667,106.8564417,1234.62
27.2147733,106.8564383,1235.77
27.2147817,106.8564333,1236.54
27.2147883,106.8564283,1237.69
27.2147967,106.8564233,1238.65
27.2148050,106.8564183,1239.42
27.2148117,106.8564133,1240.58
27.2148200,106.8564083,1241.73
27.2148267,106.8564017,1242.50
27.2148350,106.8563967,1243.65
27.2148417,106.8563900,1244.42
27.2148483,106.8563850,1245.38
27.2148550,106.8563783,1246.54
27.2148617,106.8563733,1247.31
27.2148700,106.8563667,1248.46
27.2148767,106.8563600,1249.62
27.2148833,106.8563533,1250.38
27.2148900,106.8563467,1251.54
27.2148967,106.8563383,1252.50
27.2149050,106.8563317,1253.46
27.2149117,106.8563250,1254.62
27.2149183,106.8563167,1255.96
27.2149267,106.8563100,1256.73
27.2149333,106.8563033,1257.88
27.2149417,106.8562950,1259.04
27.2149483,106.8562883,1260.00
27.2149550,106.8562817,1261.15
27.2149633,106.8562750,1262.31
27.2149700,106.8562683,1263.08
27.2149767,106.8562617,1264.04
27.2149833,106.8562567,1265.19
27.2149900,106.8562500,1265.96
27.2149967,106.8562433,1267.12
27.2150033,106.8562367,1268.08
27.2150100,106.8562300,1268.85
27.2150167,106.8562233,1270.00
27.2150233,106.8562167,1270.96
27.2150300,106.8562100,1271.92
27.2150367,106.8562033,1273.08
27.2150450,106.8561950,1274.23
27.2150517,106.8561883,1275.19
27.2150600,106.8561800,1276.35
27.2150667,106.8561717,1277.69
27.2150750,106.8561650,1278.65
27.2150833,106.8561567,1280.00
27.2150900,106.8561483,1280.96
27.2150983,106.8561383,1282.12
27.2151050,106.8561300,1283.46
27.2151133,106.8561217,1284.62
27.2151200,106.8561133,1285.96
27.2151283,106.8561033,1287.31
27.2151350,106.8560933,1288.27
27.2151433,106.8560833,1289.62
27.2151500,106.8560733,1290.96
27.2151583,106.8560633,1292.12
27.2151650,106.8560533,1293.46
27.2151700,106.8560433,1294.81
27.2151767,106.8560333,1295.77
27.2151833,106.8560233,1297.12
27.2151900,106.8560133,1298.46
27.2151950,106.8560033,1299.42
27.2152017,106.8559917,1300.77
27.2152067,106.8559817,1302.12
27.2152133,106.8559700,1303.08
27.2152200,106.8559600,1304.62
27.2152250,106.8559483,1305.96
27.2152317,106.8559367,1307.12
27.2152367,106.8559250,1308.65
27.2152433,106.8559133,1310.00
27.2152483,106.8559017,1310.96
27.2152533,106.8558900,1312.31
27.2152583,106.8558800,1313.65
27.2152633,106.8558683,1314.62
27.2152683,106.8558583,1315.96
27.2152717,106.8558483,1317.12
27.2152767,106.8558383,1317.88
27.2152800,106.8558300,1319.04
27.2152833,106.8558217,1320.00
27.2152867,106.8558133,1320.77
27.2152900,106.8558050,1321.73
27.2152950,106.8557967,1322.50
27.2152983,106.8557867,1323.65
27.2153017,106.8557767,1324.62
27.2153050,106.8557683,1325.58
27.2153083,106.8557583,1326.54
27.2153100,106.8557500,1327.50
27.2153117,106.8557417,1328.27
27.2153150,106.8557350,1329.04
27.2153150,106.8557300,1329.62
27.2153167,106.8557267,1330.00
27.2153167,106.8557233,1330.19
27.2153167,106.8557217,1330.38
27.2153183,106.8557200,1330.58
27.2153183,106.8557200,1330.58
27.2153183,106.8557200,1330.77
27.2153183,106.8557183,1330.77
27.2153183,106.8557183,1330.77
27.2153183,106.8557183,1330.77
27.2153183,106.8557183,1330.77
27.2153183,106.8557183,1330.77
27.2153183,106.8557183,1330.77
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557167,1330.96
27.2153183,106.8557150,1331.15
27.2153183,106.8557150,1331.15
27.2153200,106.8557133,1331.35
27.2153200,106.8557117,1331.54
27.2153200,106.8557083,1331.73
27.2153217,106.8557050,1332.12
27.2153217,106.8557000,1332.88
